Scan Time,Symbol,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Category,Signal,Reason
2026-08-18 10:19:36,NSE:AARTIIND,528.3,64.45,66.18,-1.73,2026-08-18 10:00,52.72,49.76,2.96,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.45 > 50, but Hourly RSI has not touched 30 (current 52.72)"
2026-08-18 10:19:37,NSE:ABB,7674.5,63.7,63.4,0.3,2026-08-18 10:00,48.78,46.3,2.47,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.70 > 50, but Hourly RSI has not touched 30 (current 48.78)"
2026-08-18 10:19:38,NSE:ACMESOLAR,364.1,62.02,65.76,-3.74,2026-08-18 10:00,35.2,36.88,-1.68,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.02 > 50, but Hourly RSI has not touched 30 (current 35.20)"
2026-08-18 10:19:39,NSE:ADANIENSOL,1615.0,66.0,66.1,-0.1,2026-08-18 10:00,56.49,42.84,13.66,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 66.00 > 50, but Hourly RSI has not touched 30 (current 56.49)"
2026-08-18 10:19:41,NSE:AEGISLOG,1324.6,68.93,66.7,2.23,2026-08-18 10:00,68.18,53.03,15.15,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.93 > 50, but Hourly RSI has not touched 30 (current 68.18)"
2026-08-18 10:19:42,NSE:AJANTPHARM,3787.0,76.75,74.36,2.39,2026-08-18 10:00,85.15,78.51,6.65,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 76.75 > 50, but Hourly RSI has not touched 30 (current 85.15)"
2026-08-18 10:19:44,NSE:AKUMS,752.0,72.89,70.82,2.07,2026-08-18 10:00,59.55,53.28,6.27,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.89 > 50, but Hourly RSI has not touched 30 (current 59.55)"
2026-08-18 10:19:45,NSE:ALIVUS,1378.7,77.21,78.41,-1.2,2026-08-18 10:00,49.66,59.17,-9.51,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 77.21 > 50, but Hourly RSI has not touched 30 (current 49.66)"
2026-08-18 10:19:46,NSE:ANANDRATHI,2193.3,75.62,74.94,0.69,2026-08-18 10:00,62.07,50.24,11.82,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.62 > 50, but Hourly RSI has not touched 30 (current 62.07)"
2026-08-18 10:19:47,NSE:ANANTRAJ,623.0,60.29,61.58,-1.29,2026-08-18 10:00,51.72,54.63,-2.91,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.29 > 50, but Hourly RSI has not touched 30 (current 51.72)"
2026-08-18 10:19:48,NSE:APARINDS,16427.0,69.32,71.5,-2.18,2026-08-18 10:00,38.31,42.37,-4.06,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 69.32 > 50, but Hourly RSI has not touched 30 (current 38.31)"
2026-08-18 10:19:49,NSE:ASHOKLEY,175.11,55.71,54.11,1.6,2026-08-18 10:00,47.87,53.92,-6.04,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 55.71 > 50, but Hourly RSI has not touched 30 (current 47.87)"
2026-08-18 10:19:51,NSE:ASTERDM,823.55,60.73,60.6,0.14,2026-08-18 10:00,42.91,36.57,6.34,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.73 > 50, but Hourly RSI has not touched 30 (current 42.91)"
2026-08-18 10:19:52,NSE:ASTRAMICRO,1751.5,68.17,67.72,0.45,2026-08-18 10:00,60.59,42.97,17.61,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.17 > 50, but Hourly RSI has not touched 30 (current 60.59)"
2026-08-18 10:19:54,NSE:ATHERENERG,1480.0,77.63,80.74,-3.11,2026-08-18 10:00,35.17,35.93,-0.77,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 77.63 > 50, but Hourly RSI has not touched 30 (current 35.17)"
2026-08-18 10:19:55,NSE:AUROPHARMA,1640.8,68.27,67.08,1.19,2026-08-18 10:00,51.34,44.03,7.31,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.27 > 50, but Hourly RSI has not touched 30 (current 51.34)"
2026-08-18 10:19:56,NSE:BAJAJ-AUTO,11715.0,72.21,72.09,0.13,2026-08-18 10:00,51.22,44.04,7.18,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.21 > 50, but Hourly RSI has not touched 30 (current 51.22)"
2026-08-18 10:19:57,NSE:BALRAMCHIN,655.1,73.87,70.01,3.86,2026-08-18 10:00,71.43,72.74,-1.31,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.87 > 50, but Hourly RSI has not touched 30 (current 71.43)"
2026-08-18 10:19:59,NSE:BDL,1369.1,52.51,54.59,-2.08,2026-08-18 10:00,52.47,59.46,-6.99,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 52.51 > 50, but Hourly RSI has not touched 30 (current 52.47)"
2026-08-18 10:20:00,NSE:BEML,1946.1,59.41,55.85,3.57,2026-08-18 10:00,68.46,57.48,10.99,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 59.41 > 50, but Hourly RSI has not touched 30 (current 68.46)"
2026-08-18 10:20:01,NSE:BHARATFORG,2067.5,57.59,57.47,0.12,2026-08-18 10:00,42.0,52.12,-10.12,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.59 > 50, but Hourly RSI has not touched 30 (current 42.00)"
2026-08-18 10:20:02,NSE:BHEL,429.55,66.85,65.48,1.37,2026-08-18 10:00,59.02,70.96,-11.93,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 66.85 > 50, but Hourly RSI has not touched 30 (current 59.02)"
2026-08-18 10:20:03,NSE:BOSCHLTD,47275.0,73.23,72.96,0.27,2026-08-18 10:00,64.92,60.0,4.91,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.23 > 50, but Hourly RSI has not touched 30 (current 64.92)"
2026-08-18 10:20:04,NSE:BRIGADE,594.65,55.34,54.87,0.47,2026-08-18 10:00,53.93,50.54,3.4,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 55.34 > 50, but Hourly RSI has not touched 30 (current 53.93)"
2026-08-18 10:20:06,NSE:CAPLIPOINT,2531.5,67.19,65.36,1.84,2026-08-18 10:00,56.51,55.11,1.4,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.19 > 50, but Hourly RSI has not touched 30 (current 56.51)"
2026-08-18 10:20:07,NSE:CGPOWER,894.6,58.88,58.34,0.54,2026-08-18 10:00,59.49,67.68,-8.19,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.88 > 50, but Hourly RSI has not touched 30 (current 59.49)"
2026-08-18 10:20:08,NSE:CHENNPETRO,1432.0,74.77,69.87,4.9,2026-08-18 10:00,75.37,64.69,10.68,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.77 > 50, but Hourly RSI has not touched 30 (current 75.37)"
2026-08-18 10:20:10,NSE:COHANCE,462.45,52.41,48.61,3.8,2026-08-18 10:00,71.42,55.0,16.42,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 52.41 > 50, but Hourly RSI has not touched 30 (current 71.42)"
2026-08-18 10:20:11,NSE:CYIENTDLM,737.4,86.15,84.24,1.92,2026-08-18 10:00,66.68,69.29,-2.61,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 86.15 > 50, but Hourly RSI has not touched 30 (current 66.68)"
2026-08-18 10:20:12,NSE:DATAPATTNS,4674.0,63.5,60.33,3.17,2026-08-18 10:00,73.79,58.21,15.58,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.50 > 50, but Hourly RSI has not touched 30 (current 73.79)"
2026-08-18 10:20:13,NSE:DIVISLAB,8601.5,84.28,83.43,0.85,2026-08-18 10:00,62.81,49.68,13.14,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 84.28 > 50, but Hourly RSI has not touched 30 (current 62.81)"
2026-08-18 10:20:14,NSE:DLF,661.9,55.21,55.85,-0.64,2026-08-18 10:00,47.71,60.92,-13.21,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 55.21 > 50, but Hourly RSI has not touched 30 (current 47.71)"
2026-08-18 10:20:15,NSE:DYNAMATECH,11274.0,57.09,56.53,0.56,2026-08-18 10:00,64.26,56.51,7.75,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.09 > 50, but Hourly RSI has not touched 30 (current 64.26)"
2026-08-18 10:20:17,NSE:EICHERMOT,8050.5,64.12,64.56,-0.44,2026-08-18 10:00,47.26,47.13,0.13,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.12 > 50, but Hourly RSI has not touched 30 (current 47.26)"
2026-08-18 10:20:18,NSE:ENRIN,3602.3,57.0,55.76,1.24,2026-08-18 10:00,59.42,62.01,-2.59,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.00 > 50, but Hourly RSI has not touched 30 (current 59.42)"
2026-08-18 10:20:19,NSE:EXIDEIND,469.65,70.17,72.73,-2.56,2026-08-18 10:00,33.6,41.47,-7.87,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 70.17 > 50, but Hourly RSI has not touched 30 (current 33.60)"
2026-08-18 10:20:20,NSE:GLAND,2908.0,75.95,79.58,-3.63,2026-08-18 10:00,50.07,48.81,1.26,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.95 > 50, but Hourly RSI has not touched 30 (current 50.07)"
2026-08-18 10:20:21,NSE:GODREJPROP,1993.7,54.81,54.63,0.18,2026-08-18 10:00,43.59,62.29,-18.7,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 54.81 > 50, but Hourly RSI has not touched 30 (current 43.59)"
2026-08-18 10:20:22,NSE:GRANULES,853.2,65.43,66.44,-1.01,2026-08-18 10:00,44.08,53.96,-9.88,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 65.43 > 50, but Hourly RSI has not touched 30 (current 44.08)"
2026-08-18 10:20:23,NSE:HAL,5102.3,68.75,67.39,1.36,2026-08-18 10:00,70.22,63.95,6.27,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.75 > 50, but Hourly RSI has not touched 30 (current 70.22)"
2026-08-18 10:20:25,NSE:HEROMOTOCO,5725.5,61.87,63.8,-1.93,2026-08-18 10:00,38.19,40.81,-2.62,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.87 > 50, but Hourly RSI has not touched 30 (current 38.19)"
2026-08-18 10:20:26,NSE:HFCL,228.44,77.41,76.42,0.98,2026-08-18 10:00,62.99,43.81,19.18,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 77.41 > 50, but Hourly RSI has not touched 30 (current 62.99)"
2026-08-18 10:20:27,NSE:HONASA,473.75,68.49,79.49,-11.0,2026-08-18 10:00,39.83,45.33,-5.49,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.49 > 50, but Hourly RSI has not touched 30 (current 39.83)"
2026-08-18 10:20:28,NSE:HSCL,777.35,71.6,72.38,-0.79,2026-08-18 10:00,49.21,57.99,-8.78,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.60 > 50, but Hourly RSI has not touched 30 (current 49.21)"
2026-08-18 10:20:30,NSE:IFCI,80.62,61.64,58.71,2.93,2026-08-18 10:00,71.54,64.85,6.68,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.64 > 50, but Hourly RSI has not touched 30 (current 71.54)"
2026-08-18 10:20:31,NSE:INOXINDIA,1950.2,73.11,72.82,0.29,2026-08-18 10:00,53.29,51.54,1.75,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.11 > 50, but Hourly RSI has not touched 30 (current 53.29)"
2026-08-18 10:20:32,NSE:IPCALAB,1882.0,65.56,57.98,7.59,2026-08-18 10:00,69.8,68.79,1.01,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 65.56 > 50, but Hourly RSI has not touched 30 (current 69.80)"
2026-08-18 10:20:34,NSE:JINDALSAW,267.95,61.53,61.29,0.25,2026-08-18 10:00,48.77,58.05,-9.27,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.53 > 50, but Hourly RSI has not touched 30 (current 48.77)"
2026-08-18 10:20:35,NSE:KIRLOSENG,2088.8,58.51,58.99,-0.48,2026-08-18 10:00,47.59,50.77,-3.18,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.51 > 50, but Hourly RSI has not touched 30 (current 47.59)"
2026-08-18 10:20:36,NSE:LALPATHLAB,1889.4,69.72,72.68,-2.97,2026-08-18 10:00,34.42,19.65,14.78,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,Weekly RSI 69.72 > 50 + Hourly RSI touched 30 + 15m price confirmation failed (Close 1892.8 <= Previous High 1896.9)
2026-08-18 10:20:37,NSE:LAURUSLABS,1814.0,80.39,79.62,0.77,2026-08-18 10:00,48.77,46.24,2.54,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 80.39 > 50, but Hourly RSI has not touched 30 (current 48.77)"
2026-08-18 10:20:38,NSE:LLOYDSME,1918.4,63.35,63.36,-0.02,2026-08-18 10:00,41.55,50.05,-8.5,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.35 > 50, but Hourly RSI has not touched 30 (current 41.55)"
2026-08-18 10:20:39,NSE:LODHA,1220.0,61.74,63.8,-2.06,2026-08-18 10:00,43.5,60.92,-17.42,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.74 > 50, but Hourly RSI has not touched 30 (current 43.50)"
2026-08-18 10:20:40,NSE:M&M,3413.7,56.95,57.66,-0.72,2026-08-18 10:00,48.67,39.7,8.96,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 56.95 > 50, but Hourly RSI has not touched 30 (current 48.67)"
2026-08-18 10:20:42,NSE:MAZDOCK,2583.8,54.91,54.76,0.16,2026-08-18 10:00,58.31,52.67,5.64,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 54.91 > 50, but Hourly RSI has not touched 30 (current 58.31)"
2026-08-18 10:20:43,NSE:MIDHANI,434.25,59.21,55.61,3.6,2026-08-18 10:00,55.97,51.38,4.59,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 59.21 > 50, but Hourly RSI has not touched 30 (current 55.97)"
2026-08-18 10:20:44,NSE:MOTHERSON,169.99,74.8,74.11,0.68,2026-08-18 10:00,64.32,50.12,14.2,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 74.80 > 50, but Hourly RSI has not touched 30 (current 64.32)"
2026-08-18 10:20:46,NSE:MTARTECH,7170.0,61.08,60.33,0.75,2026-08-18 10:00,56.27,49.9,6.37,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.08 > 50, but Hourly RSI has not touched 30 (current 56.27)"
2026-08-18 10:20:47,NSE:NETWEB,5357.0,67.57,63.88,3.69,2026-08-18 10:00,74.78,66.61,8.18,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 67.57 > 50, but Hourly RSI has not touched 30 (current 74.78)"
2026-08-18 10:20:48,NSE:NEULANDLAB,23571.0,78.0,77.48,0.51,2026-08-18 10:00,63.78,67.9,-4.12,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 78.00 > 50, but Hourly RSI has not touched 30 (current 63.78)"
2026-08-18 10:20:49,NSE:OBEROIRLTY,1904.9,62.35,59.06,3.29,2026-08-18 10:00,63.54,74.06,-10.52,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.35 > 50, but Hourly RSI has not touched 30 (current 63.54)"
2026-08-18 10:20:51,NSE:PARAS,1462.0,72.5,69.95,2.55,2026-08-18 10:00,83.02,69.69,13.33,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.50 > 50, but Hourly RSI has not touched 30 (current 83.02)"
2026-08-18 10:20:52,NSE:PHOENIXLTD,1911.8,54.92,53.56,1.36,2026-08-18 10:00,53.71,62.59,-8.88,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 54.92 > 50, but Hourly RSI has not touched 30 (current 53.71)"
2026-08-18 10:20:53,NSE:POLYMED,1751.4,58.24,60.69,-2.45,2026-08-18 10:00,41.2,37.37,3.83,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 58.24 > 50, but Hourly RSI has not touched 30 (current 41.20)"
2026-08-18 10:20:54,NSE:POWERINDIA,35430.0,61.56,62.34,-0.78,2026-08-18 10:00,50.51,51.15,-0.64,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.56 > 50, but Hourly RSI has not touched 30 (current 50.51)"
2026-08-18 10:20:55,NSE:PRESTIGE,1576.9,54.22,55.42,-1.19,2026-08-18 10:00,44.12,50.69,-6.57,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 54.22 > 50, but Hourly RSI has not touched 30 (current 44.12)"
2026-08-18 10:20:57,NSE:RADICO,4669.0,86.83,86.65,0.18,2026-08-18 10:00,62.15,70.69,-8.54,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 86.83 > 50, but Hourly RSI has not touched 30 (current 62.15)"
2026-08-18 10:20:58,NSE:RKFORGE,747.5,73.65,72.41,1.24,2026-08-18 10:00,57.15,65.72,-8.58,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 73.65 > 50, but Hourly RSI has not touched 30 (current 57.15)"
2026-08-18 10:20:59,NSE:RRKABEL,2814.7,77.8,77.31,0.49,2026-08-18 10:00,60.32,44.81,15.51,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 77.80 > 50, but Hourly RSI has not touched 30 (current 60.32)"
2026-08-18 10:21:00,NSE:SAILIFE,1445.0,79.42,80.21,-0.8,2026-08-18 10:00,54.11,37.28,16.83,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 79.42 > 50, but Hourly RSI has not touched 30 (current 54.11)"
2026-08-18 10:21:01,NSE:SAREGAMA,518.85,70.23,73.51,-3.28,2026-08-18 10:00,44.4,45.51,-1.11,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 70.23 > 50, but Hourly RSI has not touched 30 (current 44.40)"
2026-08-18 10:21:02,NSE:SIGNATURE,803.1,45.24,45.82,-0.58,2026-08-18 10:00,44.67,41.59,3.08,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 45.24 <= 50
2026-08-18 10:21:04,NSE:SOBHA,1322.9,43.78,44.17,-0.39,2026-08-18 10:00,45.05,44.16,0.89,YES,,,,,,,15m logic removed,IGNORE,❌ IGNORE,Weekly RSI 43.78 <= 50
2026-08-18 10:21:05,NSE:SOLARINDS,20160.0,72.03,71.31,0.72,2026-08-18 10:00,64.86,61.19,3.66,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.03 > 50, but Hourly RSI has not touched 30 (current 64.86)"
2026-08-18 10:21:06,NSE:SONACOMS,812.35,77.82,76.36,1.46,2026-08-18 10:00,61.82,54.21,7.62,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 77.82 > 50, but Hourly RSI has not touched 30 (current 61.82)"
2026-08-18 10:21:08,NSE:SYRMA,1496.0,70.51,69.38,1.13,2026-08-18 10:00,59.03,50.95,8.08,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 70.51 > 50, but Hourly RSI has not touched 30 (current 59.03)"
2026-08-18 10:21:09,NSE:TORNTPHARM,4966.0,64.14,61.07,3.07,2026-08-18 10:00,62.99,53.64,9.35,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.14 > 50, but Hourly RSI has not touched 30 (current 62.99)"
2026-08-18 10:21:10,NSE:TVSMOTOR,4385.4,68.64,67.22,1.42,2026-08-18 10:00,57.23,57.39,-0.15,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.64 > 50, but Hourly RSI has not touched 30 (current 57.23)"
2026-08-18 10:21:11,NSE:UNIMECH,1515.8,75.36,76.02,-0.66,2026-08-18 10:00,62.7,60.47,2.24,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.36 > 50, but Hourly RSI has not touched 30 (current 62.70)"
2026-08-18 10:21:12,NSE:UNOMINDA,1272.1,60.95,58.5,2.44,2026-08-18 10:00,66.0,64.62,1.38,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 60.95 > 50, but Hourly RSI has not touched 30 (current 66.00)"
2026-08-18 10:21:14,NSE:VIJAYA,1506.0,71.09,69.58,1.51,2026-08-18 10:00,61.24,63.24,-2.0,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 71.09 > 50, but Hourly RSI has not touched 30 (current 61.24)"
2026-08-18 10:21:15,NSE:WELCORP,1905.2,88.97,88.47,0.51,2026-08-18 10:00,68.7,59.84,8.87,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 88.97 > 50, but Hourly RSI has not touched 30 (current 68.70)"
2026-08-18 10:21:16,NSE:WOCKPHARMA,1881.5,57.76,60.66,-2.91,2026-08-18 10:00,37.62,42.6,-4.98,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.76 > 50, but Hourly RSI has not touched 30 (current 37.62)"
2026-08-18 10:21:17,NSE:ZENTEC,1924.0,61.29,58.95,2.34,2026-08-18 10:00,76.6,63.11,13.49,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 61.29 > 50, but Hourly RSI has not touched 30 (current 76.60)"
2026-08-18 10:21:18,NSE:ZYDUSLIFE,1140.1,65.93,65.38,0.55,2026-08-18 10:00,44.54,38.01,6.54,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 65.93 > 50, but Hourly RSI has not touched 30 (current 44.54)"
2026-08-18 10:34:33,NSE:LGEINDIA,1666.3,55.97,60.65,-4.69,2026-08-18 10:00,56.42,55.5,0.92,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 55.97 > 50, but Hourly RSI has not touched 30 (current 56.42)"
2026-08-18 10:34:35,NSE:ASTRAL,1526.2,52.26,54.81,-2.55,2026-08-18 10:00,47.15,54.86,-7.71,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 52.26 > 50, but Hourly RSI has not touched 30 (current 47.15)"
2026-08-18 10:34:36,NSE:FINCABLES,1313.2,68.64,65.92,2.72,2026-08-18 10:00,70.76,73.98,-3.22,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.64 > 50, but Hourly RSI has not touched 30 (current 70.76)"
2026-08-18 10:34:38,NSE:GODREJAGRO,592.85,52.93,50.07,2.86,2026-08-18 10:00,74.07,74.36,-0.29,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 52.93 > 50, but Hourly RSI has not touched 30 (current 74.07)"
2026-08-18 10:34:40,NSE:HAPPSTMNDS,422.0,57.91,57.5,0.42,2026-08-18 10:00,59.95,66.54,-6.59,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 57.91 > 50, but Hourly RSI has not touched 30 (current 59.95)"
2026-08-18 10:34:41,NSE:NAZARA,355.0,72.26,72.74,-0.48,2026-08-18 10:00,52.89,36.05,16.85,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.26 > 50, but Hourly RSI has not touched 30 (current 52.89)"
2026-08-18 10:34:43,NSE:OFSS,11835.0,68.04,68.0,0.04,2026-08-18 10:00,58.42,55.31,3.11,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 68.04 > 50, but Hourly RSI has not touched 30 (current 58.42)"
2026-08-18 10:34:44,NSE:REDINGTON,329.35,63.61,64.98,-1.37,2026-08-18 10:00,30.35,36.71,-6.36,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,Weekly RSI 63.61 > 50 + Hourly RSI touched 30 + 15m price confirmation failed (Close 329.2 <= Previous High 333.45)
2026-08-18 10:34:46,NSE:AARTIIND,529.0,64.65,66.18,-1.53,2026-08-18 10:00,53.34,49.76,3.58,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 64.65 > 50, but Hourly RSI has not touched 30 (current 53.34)"
2026-08-18 10:34:48,NSE:ABB,7675.0,63.7,63.4,0.3,2026-08-18 10:00,48.86,46.3,2.55,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 63.70 > 50, but Hourly RSI has not touched 30 (current 48.86)"
2026-08-18 10:34:50,NSE:ACMESOLAR,364.1,62.02,65.76,-3.74,2026-08-18 10:00,35.2,36.88,-1.68,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 62.02 > 50, but Hourly RSI has not touched 30 (current 35.20)"
2026-08-18 10:34:52,NSE:ADANIENSOL,1626.8,66.63,66.1,0.54,2026-08-18 10:00,60.76,42.84,17.93,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 66.63 > 50, but Hourly RSI has not touched 30 (current 60.76)"
2026-08-18 10:34:53,NSE:AEGISLOG,1339.8,69.45,66.7,2.75,2026-08-18 10:00,71.94,53.03,18.91,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 69.45 > 50, but Hourly RSI has not touched 30 (current 71.94)"
2026-08-18 10:34:55,NSE:AJANTPHARM,3754.6,76.12,74.36,1.76,2026-08-18 10:00,82.37,78.51,3.87,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 76.12 > 50, but Hourly RSI has not touched 30 (current 82.37)"
2026-08-18 10:34:57,NSE:AKUMS,750.0,72.73,70.82,1.91,2026-08-18 10:00,58.31,53.28,5.03,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 72.73 > 50, but Hourly RSI has not touched 30 (current 58.31)"
2026-08-18 10:34:58,NSE:ALIVUS,1376.0,76.82,78.41,-1.59,2026-08-18 10:00,48.37,59.17,-10.8,NO,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 76.82 > 50, but Hourly RSI has not touched 30 (current 48.37)"
2026-08-18 10:35:00,NSE:ANANDRATHI,2194.0,75.65,74.94,0.71,2026-08-18 10:00,62.39,50.24,12.14,YES,,,,,,,15m logic removed,WATCH,👀 WATCH,"Weekly RSI 75.65 > 50, but Hourly RSI has not touched 30 (current 62.39)"
